text,summary
"The apps 'Music', 'Social_Networking', 'Social_Networking', 'Music', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Navigation', 'Music', 'Social_Networking', 'Music', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. The apps 492, 5, 1, 492, 1, 2, 202, 522, 2, 41, 492, 2, 492, 2, 77  are used prior to the prediction. On Saturday 03 PM. Social_Networking : 5, 2, 1, 202, 77, 252, 398, 522, 55, 763, 212, 121, 23, 36, 256, 235, 371, 18, 364, 286, 430, 370, 471, 363, 935, 228, 368, 929, 377, 917, 905, 376, 359, 1087, 369, 1267, 932, 223, 358, 375, 372, 572, 843, 1967, 1484, 1232, 1721, 619, 1491, 1594, 653 - Utilities : 142, 570, 778, 1703, 1636, 167, 80, 422, 34, 72, 182, 128, 46, 97, 15, 105, 379, 38, 60, 325, 108, 623, 158, 74, 898, 1347, 61, 210, 107, 489, 823, 90, 1263, 229, 468, 148, 382, 201, 505, 688, 276, 1253, 185, 68, 547, 160, 1092, 230, 563, 510, 571, 366, 348, 221, 1154, 1090, 62, 1946, 1619, 350, 1095, 751, 729, 427, 277, 1242, 42, 820, 1174, 1206, 47, 274, 643, 745, 52, 534, 199, 1376, 826, 1424, 556, 516, 1026, 934, 993, 1121, 281, 251, 1353, 1549, 991, 1466, 1643, 288, 83, 1219, 632, 1400, 710, 1745, 753, 1313, 267, 263, 1791, 1624, 51, 1994, 968, 1710, 1354, 93, 1350, 135, 1372, 1837, 435, 1281, 1323, 1416 - Entertainment : 30, 32, 244, 469, 706, 674, 390, 98, 842, 1303, 1151, 497, 312, 1687, 986, 543, 187, 392, 1973, 411, 1956, 1727, 684, 405, 524, 1620, 1566, 1067, 1485, 1579, 584, 406, 1926, 1749, 637, 1554, 1806, 1897, 1762, 1662, 501 - Music : 10, 209, 492, 289, 508, 287, 394, 407, 408, 1879, 626, 417, 654, 676, 354, 1247, 483, 583, 791, 1056, 1644, 1404, 1667, 513, 1849, 361 - News : 12, 19, 21, 53, 113, 146, 24, 425, 472, 565, 335, 1759, 1326, 1535, 1438, 614, 1128, 1210, 1321, 1836 - Lifestyle : 29, 126, 79, 389, 76, 384, 172, 387, 381, 33, 1318, 413, 351, 116, 17, 613, 528, 138, 1567, 766, 227, 239, 523, 1627, 324, 246, 1215, 1084, 708, 222, 1548, 1822, 770, 1183, 777, 974, 783, 1760, 652 - Navigation : 4, 916, 9, 41, 428, 559, 1278, 606, 717, 290, 309, 662, 8, 658, 532, 115, 447, 657, 82, 756, 928, 1525, 1578, 1081 - Shopping : 70, 232, 255, 591, 948, 854, 1199, 747, 1208, 969, 882, 863, 1044 - Books : 123, 1801, 1847, 63, 804 - Games : 645, 7, 624, 215, 300, 310, 664, 1680, 329, 561, 1701 - Weather : 125, 424, 757, 964, 462, 1396, 1083 - Photo&Video : 237, 439, 1166, 1098, 1159, 1889, 1017, 1179, 1963, 1519, 320, 1591, 1513, 1537, 1110, 1605 - Travel : 31, 37, 200, 529, 360, 184, 875, 259, 250, 612, 1180, 195, 308, 284, 1489, 1428, 1486 - References : 918, 432, 1099, 54, 515 - Health & Fitness : 592, 718, 1331 - Education : 504, 1222, 334, 1692. This user is close to Medical care ,Business affairs ,Life service ,Residence ,Shopping ,Restaurant and Education. ",this user will use App 2
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Music', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Lifestyle', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Utilities'  are used prior to the prediction. The apps 2, 202, 2, 202, 2, 522, 628, 2, 522, 2, 79, 2, 1, 2, 784  are used prior to the prediction. On Monday 10 AM. Social_Networking : 2, 1, 77, 202, 5, 252, 398, 235, 522, 23, 763, 286, 1267, 370, 619, 363, 358, 228, 372, 917, 369, 376, 371, 905, 377 - Utilities : 319, 784, 15, 69, 34, 496, 72, 221, 277, 167, 80, 1309, 1922, 547, 97, 105, 46, 325, 196, 366, 74, 253, 210, 90, 158, 60, 201, 761, 1135, 128, 182, 379, 107, 251, 688, 1405, 1240, 47, 148, 52, 570, 1121, 62, 716, 185, 618, 1288, 348, 68, 152, 276, 382, 1020, 1988, 1710, 1092, 909, 813, 556, 1824, 51, 267, 108, 753, 1791, 350, 934, 1643, 1097, 1313, 1624 - Music : 10, 849, 1000, 209, 628, 289, 408, 394, 407, 354, 676, 1120, 287, 508, 583, 417, 626, 1667, 513, 1404, 1849 - Lifestyle : 79, 29, 126, 172, 76, 351, 384, 381, 387, 176, 389, 528, 1365, 246, 903, 613, 766, 227, 413, 708, 1401, 974, 1763, 222, 555, 247, 1084, 652 - Navigation : 4, 9, 41, 470, 1278, 309, 290, 532, 559, 606, 756, 723, 658, 1580, 115, 1674, 447, 657, 1740, 82, 1081, 662 - News : 26, 525, 328, 1676, 460, 19, 1033, 12, 1794, 53, 644 - Travel : 31, 308, 529, 612, 875, 1428, 868 - Entertainment : 187, 1067, 392, 1749, 411, 1554, 405, 312, 684, 543, 244, 1897, 30 - Photo&Video : 237, 439, 1889, 1963 - Weather : 1639, 521 - Shopping : 70, 255, 591, 854, 232, 948 - Sports : 1366, 299, 713, 739 - Books : 123, 1847, 1801 - References : 54, 1099 - Finance : 649, 782, 401. This user is close to Residence. ",this user will use App 2
"The apps 'Social_Networking', 'Music', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Music', 'Social_Networking', 'Music', 'Social_Networking', 'Music', 'Social_Networking'  are used prior to the prediction. The apps 2, 10, 2, 252, 2, 252, 2, 77, 2, 10, 2, 10, 2, 10, 2  are used prior to the prediction. On Sunday 12 AM. Social_Networking : 2, 1, 5, 55, 212, 121, 256, 77, 843, 364, 252, 202, 398, 1594, 430, 286, 763, 522, 36, 358, 1267, 376, 371, 228, 368, 363, 370, 377, 929, 23, 1232, 471, 372, 905, 375, 369, 572, 935, 917, 1721, 932, 359, 235, 1967, 1087, 1484, 18, 1491, 619 - Music : 10, 209, 289, 394, 407, 417, 508, 408, 626, 676, 354, 583, 287, 513, 492, 1849, 1404, 1667, 1879 - Utilities : 80, 46, 167, 34, 634, 129, 60, 229, 72, 325, 90, 74, 815, 344, 379, 108, 15, 828, 38, 182, 267, 466, 510, 661, 883, 242, 427, 489, 164, 78, 224, 128, 199, 688, 148, 1253, 97, 571, 563, 820, 350, 1435, 1682, 1590, 382, 1430, 340, 934, 366, 745, 276, 1339, 1090, 105, 277, 1281, 107, 1354, 1876, 1042, 1196, 380, 1227, 426, 1078, 1938, 1496, 547, 1041, 710, 516, 1400, 968, 1466, 281, 926, 1369, 1353, 1350, 62, 251, 201, 221, 830, 714, 556, 274, 1829, 1233, 210, 505, 94, 311, 342, 348, 576, 632, 1710, 485, 1557, 696, 421, 535, 907, 1549, 158, 752, 446, 1121, 1092, 1441, 288, 993, 1323, 836, 865, 1424, 1837, 1950, 585 - News : 21, 327, 113, 19, 12, 26, 146, 53, 425, 472, 614, 565, 1210, 328, 1438, 1759, 1676, 1326, 1535, 525, 1033, 335, 1679, 1128, 1321, 644, 460, 1836 - Lifestyle : 79, 138, 76, 29, 1391, 172, 126, 271, 351, 1508, 247, 246, 635, 413, 381, 387, 708, 555, 384, 389, 176, 766, 353, 613, 116, 528, 1215, 903, 607, 1183, 974, 1318, 1822, 1365, 1567, 652, 1760, 1401, 1096, 222, 227, 1627, 1084, 1157, 1294, 1548, 1866 - Travel : 31, 308, 37, 157, 250, 612, 200, 184, 529, 195, 284, 1007, 889, 259, 1180, 875, 412, 437, 772, 1428, 1241, 1486, 360, 1489, 868 - Games : 7, 300, 310, 664, 561 - Navigation : 4, 9, 41, 82, 115, 717, 559, 8, 532, 606, 1470, 657, 658, 662, 447, 1525, 1740, 290 - Photo&Video : 1179, 1098, 1159, 1166, 139, 439, 237, 320, 1591, 1519, 1110, 1017, 1513, 1374, 1963, 1537, 1889 - Shopping : 70, 255, 418, 591, 536, 854, 924, 232, 747, 1344, 948, 1776, 1158, 1654, 1277, 560, 302 - Weather : 1639, 125, 578, 464, 424, 1030, 462, 964, 757, 476, 1083, 1396, 144, 699 - Entertainment : 30, 705, 1419, 32, 497, 900, 1753, 390, 312, 1897, 1620, 986, 674, 637, 98, 1566 - References : 897, 54, 1099 - Finance : 1122, 402, 266, 558, 401, 554, 343, 649 - Health & Fitness : 592, 718, 1331 - Education : 1222, 334, 504. This user is close to Hotel ,Business affairs ,Life service ,Entertainment and leisure ,Factory ,Shopping and Restaurant. ",this user will use App 10
"The apps Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication  are used prior to the prediction. The apps 9, 4, 9, 4, 9, 9, 16, 4, 9, 16, 9, 16, 9, 16, 9  are used prior to the prediction. On Tuesday 01 AM. Communication : 9, 4, 16, 50, 1, 42 - Social_Networking : 3, 8 - Photo&Video : 34, 31, 13 - Utilities : 28, 12, 18, 41, 2 - Navigation : 6 - Shopping : 15, 32, 17, 44, 26 - Entertainment : 7 - Music : 49 - References : 20 - Lifestyle : 38. ",this user will use App 16
"The apps 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Utilities', 'Travel', 'Travel', 'Travel', 'Social_Networking'  are used prior to the prediction. The apps 200, 259, 31, 37, 184, 31, 184, 37, 31, 37, 199, 200, 31, 37, 5  are used prior to the prediction. On Saturday 12 PM. Social_Networking : 2, 1, 77, 252, 121, 202, 23, 398, 212, 55, 256, 235, 5, 522, 364, 843, 430, 1594, 1267, 763, 619, 1232, 286 - Lifestyle : 29, 76, 1763, 387, 384, 389, 381, 1084, 528, 176, 903, 172, 1365, 126, 227, 1096, 708, 246, 222, 351 - Utilities : 34, 107, 15, 251, 382, 281, 277, 325, 80, 60, 199, 1710, 74, 46, 1557, 1350, 1281, 547, 148, 1824, 1121, 968, 128, 1313, 350, 379, 276 - Travel : 37, 31, 184, 200, 259, 868, 195, 250, 284, 1489, 950, 1180, 1486 - Music : 10, 209, 407, 394, 626, 289, 408, 417, 354, 676, 287, 508, 1404, 1667, 513 - Navigation : 559, 8, 1580, 723, 4, 115, 41, 1525, 1470 - Weather : 521 - Photo&Video : 439, 237, 1889, 1963 - Shopping : 70, 255, 591, 854 - Entertainment : 543, 1897, 1694. This user is close to Business affairs ,Residence and Restaurant. ",this user will use App 37
"The apps 'Social_Networking', 'Lifestyle', 'Utilities', 'Lifestyle', 'Lifestyle', 'Utilities', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Utilities', 'Lifestyle', 'Lifestyle'  are used prior to the prediction. The apps 1, 29, 34, 381, 29, 34, 384, 387, 389, 29, 76, 29, 34, 76, 29  are used prior to the prediction. On Sunday 06 PM. Social_Networking : 2, 1, 77, 252, 121, 202, 23, 398, 212, 55, 256, 235, 5, 522, 364, 843, 430, 1594, 1267, 763, 619, 1232, 286 - Lifestyle : 29, 76, 1763, 387, 384, 389, 381, 1084, 528, 176, 903, 172, 1365, 126, 227, 1096, 708, 246, 222, 351 - Utilities : 34, 107, 15, 251, 382, 281, 277, 325, 80, 60, 199, 1710, 74, 46, 1557, 1350, 1281, 547, 148, 1824, 1121, 968, 128, 1313, 350, 379, 276 - Travel : 37, 31, 184, 200, 259, 868, 195, 250, 284, 1489, 950, 1180, 1486 - Music : 10, 209, 407, 394, 626, 289, 408, 417, 354, 676, 287, 508, 1404, 1667, 513 - Navigation : 559, 8, 1580, 723, 4, 115, 41, 1525, 1470 - Weather : 521 - Photo&Video : 439, 237, 1889, 1963 - Shopping : 70, 255, 591, 854 - Entertainment : 543, 1897, 1694. This user is close to Business affairs. ",this user will use App 34
"The apps 'Social_Networking', 'Utilities', 'Utilities', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. The apps 55, 1011, 47, 18, 55, 18, 55, 18, 55, 18, 55, 18, 55, 18, 55  are used prior to the prediction. On Wednesday 03 PM. Social_Networking : 55, 18, 1, 223 - Utilities : 68, 348, 52, 987, 248, 1011, 42, 249, 1780, 47, 1130, 1093, 160 - Lifestyle : 76, 227, 33 - Games : 7, 310 - Music : 415 - Entertainment : 837. This user is close to Scenic spot. ",this user will use App 18
"The apps Utilities, Communication, Communication, Utilities, Communication, Communication, Utilities, Communication, Utilities, Communication, Communication, Utilities, Social_Networking, Communication, Social_Networking  are used prior to the prediction. The apps 2, 4, 51, 2, 4, 63, 2, 63, 2, 63, 4, 2, 3, 63, 3  are used prior to the prediction. On Tuesday 12 AM. Communication : 63, 9, 61, 51, 4, 1, 16 - Social_Networking : 3, 8 - Photo&Video : 34, 31, 13 - Utilities : 2, 28, 12, 41 - Navigation : 6 - Shopping : 17 - Finance : 27 - References : 20 - Entertainment : 7 - Music : 40. ",this user will use App 63
"The apps Communication, Shopping, Communication, Shopping, Communication, Shopping, Communication, Shopping, Photo&Video, Utilities, Communication, Shopping, Communication, Shopping, Communication  are used prior to the prediction. The apps 42, 17, 42, 17, 42, 17, 42, 17, 31, 12, 42, 17, 42, 17, 42  are used prior to the prediction. On Thursday 01 AM. Social_Networking : 23, 21, 3 - Communication : 42, 4, 1, 9, 19 - Shopping : 17 - Utilities : 2, 28, 41, 12 - Photo&Video : 31, 34 - Navigation : 6. ",this user will use App 17
"The apps Shopping, Lifestyle, Shopping, Lifestyle, Shopping, Lifestyle, Shopping, Lifestyle, Shopping, Lifestyle, Shopping, Lifestyle, Communication, Lifestyle, Communication  are used prior to the prediction. The apps 17, 66, 17, 66, 17, 66, 17, 66, 17, 66, 17, 66, 4, 66, 4  are used prior to the prediction. On Monday 10 PM. Communication : 9, 4, 1, 16 - Social_Networking : 8, 3 - Lifestyle : 66 - Utilities : 24, 28, 12, 2, 18 - Shopping : 17 - Navigation : 6 - Entertainment : 7 - Photo&Video : 13 - References : 20 - Music : 49. ",this user will use App 66
"The apps Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities  are used prior to the prediction. The apps 2, 4, 2, 4, 2, 4, 2, 4, 2, 4, 2, 4, 2, 4, 2  are used prior to the prediction. On Saturday 05 AM. Communication : 4, 16, 1 - Utilities : 2, 12, 28, 18 - Shopping : 17 - Social_Networking : 8, 3 - Lifestyle : 66, 38 - Navigation : 6 - Finance : 27 - Photo&Video : 13 - References : 20 - Music : 22, 40 - Entertainment : 7. ",this user will use App 4
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Utilities', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. The apps 763, 2, 398, 2, 252, 2, 763, 2, 74, 2, 252, 2, 1, 235, 1  are used prior to the prediction. On Saturday 11 PM. Social_Networking : 5, 2, 1, 202, 77, 252, 398, 522, 55, 763, 212, 121, 23, 36, 256, 235, 371, 18, 364, 286, 430, 370, 471, 363, 935, 228, 368, 929, 377, 917, 905, 376, 359, 1087, 369, 1267, 932, 223, 358, 375, 372, 572, 843, 1967, 1484, 1232, 1721, 619, 1491, 1594, 653 - Utilities : 142, 570, 778, 1703, 1636, 167, 80, 422, 34, 72, 182, 128, 46, 97, 15, 105, 379, 38, 60, 325, 108, 623, 158, 74, 898, 1347, 61, 210, 107, 489, 823, 90, 1263, 229, 468, 148, 382, 201, 505, 688, 276, 1253, 185, 68, 547, 160, 1092, 230, 563, 510, 571, 366, 348, 221, 1154, 1090, 62, 1946, 1619, 350, 1095, 751, 729, 427, 277, 1242, 42, 820, 1174, 1206, 47, 274, 643, 745, 52, 534, 199, 1376, 826, 1424, 556, 516, 1026, 934, 993, 1121, 281, 251, 1353, 1549, 991, 1466, 1643, 288, 83, 1219, 632, 1400, 710, 1745, 753, 1313, 267, 263, 1791, 1624, 51, 1994, 968, 1710, 1354, 93, 1350, 135, 1372, 1837, 435, 1281, 1323, 1416 - Entertainment : 30, 32, 244, 469, 706, 674, 390, 98, 842, 1303, 1151, 497, 312, 1687, 986, 543, 187, 392, 1973, 411, 1956, 1727, 684, 405, 524, 1620, 1566, 1067, 1485, 1579, 584, 406, 1926, 1749, 637, 1554, 1806, 1897, 1762, 1662, 501 - Music : 10, 209, 492, 289, 508, 287, 394, 407, 408, 1879, 626, 417, 654, 676, 354, 1247, 483, 583, 791, 1056, 1644, 1404, 1667, 513, 1849, 361 - News : 12, 19, 21, 53, 113, 146, 24, 425, 472, 565, 335, 1759, 1326, 1535, 1438, 614, 1128, 1210, 1321, 1836 - Lifestyle : 29, 126, 79, 389, 76, 384, 172, 387, 381, 33, 1318, 413, 351, 116, 17, 613, 528, 138, 1567, 766, 227, 239, 523, 1627, 324, 246, 1215, 1084, 708, 222, 1548, 1822, 770, 1183, 777, 974, 783, 1760, 652 - Navigation : 4, 916, 9, 41, 428, 559, 1278, 606, 717, 290, 309, 662, 8, 658, 532, 115, 447, 657, 82, 756, 928, 1525, 1578, 1081 - Shopping : 70, 232, 255, 591, 948, 854, 1199, 747, 1208, 969, 882, 863, 1044 - Books : 123, 1801, 1847, 63, 804 - Games : 645, 7, 624, 215, 300, 310, 664, 1680, 329, 561, 1701 - Weather : 125, 424, 757, 964, 462, 1396, 1083 - Photo&Video : 237, 439, 1166, 1098, 1159, 1889, 1017, 1179, 1963, 1519, 320, 1591, 1513, 1537, 1110, 1605 - Travel : 31, 37, 200, 529, 360, 184, 875, 259, 250, 612, 1180, 195, 308, 284, 1489, 1428, 1486 - References : 918, 432, 1099, 54, 515 - Health & Fitness : 592, 718, 1331 - Education : 504, 1222, 334, 1692. This user is close to Business affairs and Landmark. ",this user will use App 2
"The apps Utilities, Communication, Communication, Communication, Communication, Communication, Communication, Photo&Video, Communication, Photo&Video, Communication, Photo&Video, Communication, Photo&Video, Communication  are used prior to the prediction. The apps 2, 9, 4, 9, 4, 9, 4, 31, 9, 31, 9, 31, 9, 31, 9  are used prior to the prediction. On Wednesday 01 AM. Communication : 9, 4, 1, 16 - Social_Networking : 8, 21 - Utilities : 2, 28, 12, 18, 41 - Entertainment : 7, 52, 43 - Music : 49, 40 - Photo&Video : 31, 34 - Shopping : 17, 25 - Lifestyle : 38 - References : 45, 20, 29 - Navigation : 6 - News : 33. ",this user will use App 31
"The apps 'Social_Networking', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Utilities', 'Utilities', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Utilities', 'Utilities', 'Social_Networking', 'Utilities', 'Navigation', 'Social_Networking'  are used prior to the prediction. The apps 1, 766, 172, 246, 1636, 1703, 5, 1, 5, 105, 210, 5, 158, 9, 2  are used prior to the prediction. On Friday 10 PM. Social_Networking : 2, 1, 5, 77, 235, 202, 398, 252, 763, 228, 522, 1267, 286, 256, 930, 121, 1562, 55, 212, 377, 375, 471, 359, 376, 363, 1986, 370, 369, 358, 1265, 372, 935, 917, 1594, 929, 371, 843, 932, 905, 461, 1484, 368, 1959 - Utilities : 74, 80, 148, 72, 167, 46, 317, 34, 1606, 60, 189, 78, 1313, 107, 105, 427, 38, 556, 955, 90, 820, 182, 242, 201, 1358, 1141, 221, 1975, 158, 585, 1258, 97, 1636, 379, 1703, 210, 533, 276, 128, 1447, 108, 325, 623, 267, 357, 571, 1078, 1512, 753, 1333, 496, 348, 1105, 489, 1645, 947, 688, 164, 1530, 510, 632, 1152, 745, 1643, 366, 865, 1097, 218, 1020, 866, 909, 421, 311, 934, 1233, 700, 1216, 993, 1549, 1906, 1347, 1353, 830, 485, 752, 1461, 968, 641, 627, 1466, 1831, 1789, 224, 1424, 1092, 1572, 350, 1416, 1323, 1874, 340, 1219, 1350, 1144, 563, 1090, 1203, 1281, 710, 1892, 352, 1950, 342, 1837 - Lifestyle : 29, 76, 172, 126, 79, 351, 1183, 413, 1760, 387, 389, 381, 246, 384, 1822, 766, 652, 247, 708, 1215, 227, 528, 222, 555, 1294, 491, 1311, 542, 613, 974 - Travel : 31, 308, 360, 612, 529, 437, 1428, 875, 250, 1180, 284 - Music : 10, 1379, 209, 289, 287, 1120, 626, 849, 583, 513, 394, 354, 407, 628, 408, 417, 492, 676, 1000, 1879, 508, 1404 - Navigation : 4, 470, 9, 1278, 1389, 309, 82, 290, 8, 606, 447, 658, 532, 657, 662, 41, 115, 717, 756, 1081, 723 - Entertainment : 30, 187, 32, 469, 244, 312, 706, 392, 390, 497, 405, 637, 411, 674, 1749, 1554, 1687, 842, 1067, 1973, 1762, 1151, 98, 1727, 1620, 1956, 501 - Shopping : 70, 255, 1199, 59, 414, 232, 591, 854, 1472, 302, 948, 560, 1044, 969, 882, 1074 - News : 12, 21, 53, 217, 765, 113, 810, 146, 565, 19, 425, 1210, 1326, 614, 1535, 1438 - Games : 7, 531, 1722, 300, 1392, 664, 310, 561, 645, 624 - References : 1126, 54, 1099 - Education : 334, 504 - Weather : 125, 757, 964, 424, 1396, 1083 - Finance : 343, 558, 266, 402, 649, 401, 782 - Photo&Video : 1537, 1110, 1591, 1519, 1513, 320 - Health & Fitness : 718, 1331. This user is close to Business affairs and Factory. ",this user will use App 202
"The apps 'Navigation', 'Music', 'Utilities', 'Music', 'Navigation', 'Social_Networking', 'Music', 'Navigation', 'Music', 'Navigation', 'Navigation', 'Utilities', 'Music', 'Navigation', 'Music'  are used prior to the prediction. The apps 4, 10, 97, 10, 4, 1, 10, 41, 10, 41, 4, 97, 10, 4, 10  are used prior to the prediction. On Sunday 01 PM. Social_Networking : 2, 1, 5, 55, 212, 121, 256, 77, 843, 364, 252, 202, 398, 1594, 430, 286, 763, 522, 36, 358, 1267, 376, 371, 228, 368, 363, 370, 377, 929, 23, 1232, 471, 372, 905, 375, 369, 572, 935, 917, 1721, 932, 359, 235, 1967, 1087, 1484, 18, 1491, 619 - Music : 10, 209, 289, 394, 407, 417, 508, 408, 626, 676, 354, 583, 287, 513, 492, 1849, 1404, 1667, 1879 - Utilities : 80, 46, 167, 34, 634, 129, 60, 229, 72, 325, 90, 74, 815, 344, 379, 108, 15, 828, 38, 182, 267, 466, 510, 661, 883, 242, 427, 489, 164, 78, 224, 128, 199, 688, 148, 1253, 97, 571, 563, 820, 350, 1435, 1682, 1590, 382, 1430, 340, 934, 366, 745, 276, 1339, 1090, 105, 277, 1281, 107, 1354, 1876, 1042, 1196, 380, 1227, 426, 1078, 1938, 1496, 547, 1041, 710, 516, 1400, 968, 1466, 281, 926, 1369, 1353, 1350, 62, 251, 201, 221, 830, 714, 556, 274, 1829, 1233, 210, 505, 94, 311, 342, 348, 576, 632, 1710, 485, 1557, 696, 421, 535, 907, 1549, 158, 752, 446, 1121, 1092, 1441, 288, 993, 1323, 836, 865, 1424, 1837, 1950, 585 - News : 21, 327, 113, 19, 12, 26, 146, 53, 425, 472, 614, 565, 1210, 328, 1438, 1759, 1676, 1326, 1535, 525, 1033, 335, 1679, 1128, 1321, 644, 460, 1836 - Lifestyle : 79, 138, 76, 29, 1391, 172, 126, 271, 351, 1508, 247, 246, 635, 413, 381, 387, 708, 555, 384, 389, 176, 766, 353, 613, 116, 528, 1215, 903, 607, 1183, 974, 1318, 1822, 1365, 1567, 652, 1760, 1401, 1096, 222, 227, 1627, 1084, 1157, 1294, 1548, 1866 - Travel : 31, 308, 37, 157, 250, 612, 200, 184, 529, 195, 284, 1007, 889, 259, 1180, 875, 412, 437, 772, 1428, 1241, 1486, 360, 1489, 868 - Games : 7, 300, 310, 664, 561 - Navigation : 4, 9, 41, 82, 115, 717, 559, 8, 532, 606, 1470, 657, 658, 662, 447, 1525, 1740, 290 - Photo&Video : 1179, 1098, 1159, 1166, 139, 439, 237, 320, 1591, 1519, 1110, 1017, 1513, 1374, 1963, 1537, 1889 - Shopping : 70, 255, 418, 591, 536, 854, 924, 232, 747, 1344, 948, 1776, 1158, 1654, 1277, 560, 302 - Weather : 1639, 125, 578, 464, 424, 1030, 462, 964, 757, 476, 1083, 1396, 144, 699 - Entertainment : 30, 705, 1419, 32, 497, 900, 1753, 390, 312, 1897, 1620, 986, 674, 637, 98, 1566 - References : 897, 54, 1099 - Finance : 1122, 402, 266, 558, 401, 554, 343, 649 - Health & Fitness : 592, 718, 1331 - Education : 1222, 334, 504. This user is close to Residence. ",this user will use App 97
